COL1,CBO2012
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/ExtendedBeanInfo.java,5
/mnt/dados/projetopydriller/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/JtaTransactionObject.java,9
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/jmx/export/assembler/AbstractMetadataAssemblerAutodetectTests.java,6
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/ReplaceOverride.java,9
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/scheduling/concurrent/ScheduledExecutorFactoryBeanTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/nativejdbc/NativeJdbcExtractorAdapter.java,21
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/annotation/ExplicitConfigClassesInheritedTests.java,11
/mnt/dados/projetopydriller/spring-framework/spring-web/src/test/java/org/springframework/web/method/annotation/ErrorsMethodHandlerArgumentResolverTests.java,12
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/view/jasperreports/JasperReportsXlsViewTests.java,3
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/support/PropertyResourceConfigurerIntegrationTests.java,10
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/main/java/org/springframework/jms/listener/endpoint/JmsActivationSpecConfig.java,10
/mnt/dados/projetopydriller/spring-framework/spring-web/src/test/java/org/springframework/web/jsf/MockFacesContext.java,11
/mnt/dados/projetopydriller/spring-framework/spring-test-mvc/src/main/java/org/springframework/test/web/servlet/result/StatusResultMatchers.java,33
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/test/java/org/springframework/aop/aspectj/autoproxy/AspectJPrecedenceComparatorTests.java,19
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/core/convert/converter/ConvertingComparator.java,12
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/parsing/NullSourceExtractor.java,4
/mnt/dados/projetopydriller/spring-framework/spring-tx/src/main/java/org/springframework/transaction/jta/WebLogicJtaTransactionManager.java,14
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/ManagedArray.java,4
/mnt/dados/projetopydriller/spring-framework/spring-core/src/test/java/org/springframework/util/CollectionUtilsTests.java,4
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/InvalidResultSetAccessException.java,6
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/context/support/AnnotationConfigWebApplicationContext.java,20
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/client/HttpServerErrorException.java,6
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/tags/UrlTag.java,20
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/autoproxy/AspectJAutoProxyCreatorTests.java,5
/mnt/dados/projetopydriller/spring-framework/spring-core/src/test/java/org/springframework/util/xml/SimpleNamespaceContextTests.java,5
/mnt/dados/projetopydriller/spring-framework/spring-web/src/test/java/org/springframework/remoting/jaxws/JaxWsSupportTests.java,22
/mnt/dados/projetopydriller/spring-framework/spring-webmvc-portlet/src/main/java/org/springframework/web/portlet/context/PortletContextResourcePatternResolver.java,12
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/mock/env/MockEnvironment.java,8
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/PathVariableMapMethodArgumentResolver.java,11
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/parsing/ReaderContext.java,35
/mnt/dados/projetopydriller/spring-framework/spring-orm-hibernate4/src/main/java/org/springframework/orm/hibernate4/SpringSessionSynchronization.java,11
/mnt/dados/projetopydriller/spring-framework/spring-webmvc-portlet/src/test/java/org/springframework/mock/web/portlet/MockResourceURL.java,4
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/jsf/DecoratingNavigationHandler.java,7
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/remoting/rmi/RmiInvocationWrapper.java,6
/mnt/dados/projetopydriller/spring-framework/spring-orm-hibernate4/src/main/java/org/springframework/orm/hibernate4/HibernateJdbcException.java,3
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/config/annotation/ViewControllerRegistryTests.java,9
/mnt/dados/projetopydriller/spring-framework/spring-orm/src/main/java/org/springframework/orm/jpa/support/JpaDaoSupport.java,8
/mnt/dados/projetopydriller/spring-framework/spring-web/src/test/java/org/springframework/web/util/UrlPathHelperTests.java,7
/mnt/dados/projetopydriller/spring-framework/spring-context-support/src/test/java/org/springframework/mail/SimpleMailMessageTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/beans/factory/HasMap.java,0
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/condition/ProducesRequestConditionTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/example/scannable_implicitbasepackage/ComponentScanAnnotatedConfigWithImplicitBasePackage.java,3
/mnt/dados/projetopydriller/spring-framework/spring-expression/src/test/java/org/springframework/expression/spel/testresources/Fruit.java,0
/mnt/dados/projetopydriller/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/DelegatingTransactionAttribute.java,4
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/parsing/CustomProblemReporterTests.java,12
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/util/xml/StaxEventXMLReader.java,16
/mnt/dados/projetopydriller/spring-framework/spring-expression/src/test/java/org/springframework/expression/spel/LiteralExpressionTests.java,9
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/PostgresTableMetaDataProvider.java,2
/mnt/dados/projetopydriller/spring-framework/spring-tx/src/test/java/org/springframework/dao/annotation/PersistenceExceptionTranslationPostProcessorTests.java,21
/mnt/dados/projetopydriller/spring-framework/spring-orm-hibernate4/src/main/java/org/springframework/orm/hibernate4/HibernateObjectRetrievalFailureException.java,4
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/FieldRetrievingFactoryBean.java,12
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/ProxyCreatorSupport.java,14
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/config/TestTypes.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/framework/CglibProxyTests.java,34
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractAutowireCapableBeanFactory.java,70
/mnt/dados/projetopydriller/spring-framework/spring-web/src/test/java/org/springframework/web/bind/ServletRequestDataBinderTests.java,12
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/propertyeditors/InputStreamEditor.java,7
/mnt/dados/projetopydriller/spring-framework/spring-context-support/src/main/java/org/springframework/cache/transaction/AbstractTransactionSupportingCacheManager.java,7
/mnt/dados/projetopydriller/spring-framework/spring-test-mvc/src/test/java/org/springframework/test/web/servlet/samples/context/JavaConfigTests.java,17
/mnt/dados/projetopydriller/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/quartz/JobDetailFactoryBean.java,13
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/jndi/JndiObjectTargetSource.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/ImportAwareTests.java,19
/mnt/dados/projetopydriller/spring-framework/spring-struts/src/main/java/org/springframework/web/struts/ContextLoaderPlugIn.java,20
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanDefinition.java,185
/mnt/dados/projetopydriller/spring-framework/spring-tx/src/main/java/org/springframework/jca/work/WorkManagerTaskExecutor.java,20
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/BeanInitializationException.java,16
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/test/annotation/ProfileValueUtils.java,15
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/validation/beanvalidation/LocalValidatorFactoryBean.java,33
/mnt/dados/projetopydriller/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate3/SpringSessionContext.java,8
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/spr8761/Spr8761Tests.java,1
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/MethodOverride.java,11
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/AbstractListableBeanFactoryTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/configuration/BeanAnnotationAttributePropagationTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-test-mvc/src/test/java/org/springframework/test/web/client/match/XpathRequestMatchersTests.java,6
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/core/env/CommandLineArgs.java,3
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/remoting/jaxrpc/LocalJaxRpcServiceFactoryBean.java,5
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/jmx/export/assembler/AbstractReflectiveMBeanInfoAssembler.java,11
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/cache/config/AnnotationNamespaceDrivenTests.java,7
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/instrument/classloading/glassfish/GlassFishLoadTimeWeaverTests.java,1
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/core/convert/support/StringToUUIDConverter.java,3
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/ConfigurationClassPostConstructAndAutowiringTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/spr8808/Spr8808Tests.java,4
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ServletAnnotationMappingUtilsTests.java,4
/mnt/dados/projetopydriller/spring-framework/spring-test-mvc/src/test/java/org/springframework/test/web/servlet/samples/standalone/FilterTests.java,14
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/multipart/support/StandardServletMultipartResolver.java,7
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/context/support/SimpleThreadScope.java,6
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/scheduling/annotation/EnableSchedulingTests.java,19
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/test/context/support/DependencyInjectionTestExecutionListener.java,18
/mnt/dados/projetopydriller/spring-framework/spring-core/src/test/java/org/springframework/util/xml/StaxUtilsTest.java,2
/mnt/dados/projetopydriller/spring-framework/spring-aspects/src/test/java/org/springframework/cache/aspectj/AbstractAnnotationTest.java,11
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/test/java/org/springframework/aop/interceptor/SimpleTraceInterceptorTests.java,4
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/GenericCallMetaDataProvider.java,17
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/context/support/AbstractRefreshableWebApplicationContext.java,32
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/util/SerializationTestUtils.java,29
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/configuration/ConfigurationMetaAnnotationTests.java,6
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/util/WebAppRootListener.java,3
/mnt/dados/projetopydriller/spring-framework/spring-orm/src/main/java/org/springframework/orm/ibatis/support/BlobSerializableTypeHandler.java,4
/mnt/dados/projetopydriller/spring-framework/spring-core/src/test/java/org/springframework/util/LinkedMultiValueMapTests.java,4
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/config/annotation/WebMvcConfigurerComposite.java,18
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/context/support/ServletContextSupportTests.java,29
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/profile/annotation/DevProfileAnnotationConfigTests.java,6
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/support/Logic.java,6
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/ui/jasperreports/ProductBean.java,1
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/SqlInOutParameter.java,8
/mnt/dados/projetopydriller/spring-framework/spring-oxm/src/test/java/org/springframework/oxm/AbstractUnmarshallerTests.java,17
/mnt/dados/projetopydriller/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionProxyFactoryBean.java,10
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/main/java/org/springframework/jms/support/destination/DestinationResolutionException.java,4
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/main/java/org/springframework/aop/aspectj/DeclareParentsAdvisor.java,9
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/support/Spr7816Tests.java,9
/mnt/dados/projetopydriller/spring-framework/spring-test-mvc/src/main/java/org/springframework/test/web/servlet/request/MockHttpServletRequestBuilder.java,51
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/componentscan/level2/Level2Config.java,5
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/core/task/SimpleAsyncTaskExecutor.java,23
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/tags/ThemeTag.java,7
/mnt/dados/projetopydriller/spring-framework/src/test/java/org/springframework/aop/framework/autoproxy/AdvisorAutoProxyCreatorIntegrationTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/test/java/org/springframework/jms/StubTopic.java,3
/mnt/dados/projetopydriller/spring-framework/spring-aspects/src/test/java/org/springframework/transaction/aspectj/TransactionAspectTests.java,17
/mnt/dados/projetopydriller/spring-framework/spring-webmvc-portlet/src/main/java/org/springframework/web/portlet/mvc/annotation/PortletAnnotationMappingUtils.java,12
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/test/beans/DummyFactory.java,16
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/EnableAspectJAutoProxyTests.java,11
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/core/env/ReadOnlySystemAttributesMap.java,5
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/RuntimeBeanReference.java,39
/mnt/dados/projetopydriller/spring-framework/spring-web/src/test/java/org/springframework/web/method/annotation/CookieValueMethodArgumentResolverTests.java,12
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/main/java/org/springframework/aop/support/AbstractPointcutAdvisor.java,13
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/ejb/access/LocalSlsbInvokerInterceptor.java,11
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/spr9645/LookUpTxMgrByTypeTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-webmvc-portlet/src/main/java/org/springframework/web/portlet/handler/SimplePortletPostProcessor.java,9
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/BeansDtdResolver.java,9
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/beans/factory/xml/LookupMethodWrappedByCglibProxyTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/handler/SimpleUrlHandlerMappingTests.java,17
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/AbstractCircularImportDetectionTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/RealLiteral.java,4
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/main/java/org/springframework/jms/UncategorizedJmsException.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/cache/annotation/SpringCacheAnnotationParser.java,14
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/parsing/ImportDefinition.java,10
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/main/java/org/springframework/aop/framework/AopProxyUtils.java,20
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/SubtypeSensitiveMatchingTests.java,1
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/datasource/embedded/AbstractEmbeddedDatabaseConfigurer.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/SubtypeSensitiveMatchingTests.java,1
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/SubtypeSensitiveMatchingTests.java,1
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/test/context/web/GenericXmlWebContextLoader.java,7
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/mock/web/MockHttpServletResponseTests.java,4
/mnt/dados/projetopydriller/spring-framework/spring-tx/src/main/java/org/springframework/jca/work/glassfish/GlassFishWorkManagerTaskExecutor.java,3
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/spr9645/LookUpTxMgrByTypeAndDefaultNameTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/jmx/export/NotificationListenerBean.java,5
/mnt/dados/projetopydriller/spring-framework/src/test/java/org/springframework/expression/spel/support/BeanFactoryTypeConverter.java,14
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestMappingHandlerAdapter.java,110
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/handler/BeanNameUrlHandlerMappingTests.java,17
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/tags/MessageTagTests.java,14
/mnt/dados/projetopydriller/spring-framework/spring-aspects/src/main/java/org/springframework/context/annotation/aspectj/SpringConfiguredConfiguration.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/scheduling/concurrent/ScheduledExecutorTask.java,3
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/componentscan/cycle/right/RightConfig.java,2
/mnt/dados/projetopydriller/spring-framework/spring-expression/src/test/java/org/springframework/expression/spel/TestScenarioCreator.java,19
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/test/beans/BooleanTestBean.java,2
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/autoproxy/AnnotationPointcutTests.java,5
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/main/java/org/springframework/jms/core/JmsTemplate102.java,28
